37,3.93,0.02,-0.01,-0.01
83869,7.98,-4.32,3.96,0.03,-0.01,-0.01
83882,7.96,-4.28,4.03,0.03,-0.01,-0.00
83895,7.96,-4.23,4.04,0.02,-0.02,-0.00
83908,7.94,-4.12,4.07,-0.04,-0.04,0.01
83921,7.96,-4.17,3.97,-0.07,-0.05,0.02
83934,7.98,-4.28,3.92,-0.10,-0.06,0.03
83947,7.96,-4.28,3.99,-0.09,-0.05,0.04
83960,7.97,-4.45,3.97,-0.08,-0.06,0.04
83973,7.97,-4.44,3.91,-0.09,-0.06,0.04
83986,8.00,-4.37,3.81,-0.10,-0.06,0.03
83999,7.98,-4.48,3.87,-0.10,-0.05,0.03
84012,7.98,-4.57,3.89,-0.07,-0.05,0.02
84025,7.96,-4.57,3.89,-0.06,-0.05,0.01
84038,7.96,-4.48,3.98,-0.03,-0.05,-0.01
84051,7.75,-4.34,4.00,-0.02,-0.05,-0.01
84064,7.80,-4.21,3.95,-0.02,-0.05,0.01
84077,8.00,-4.13,3.62,-0.02,-0.02,0.12
84090,7.92,-4.36,3.71,-0.07,-0.00,0.14
84103,8.24,-4.58,3.82,-0.06,0.01,0.14
84116,8.21,-4.69,3.82,-0.05,0.02,0.05
84129,8.24,-4.55,3.74,-0.04,0.05,0.01
84142,8.20,-4.29,3.69,0.02,0.09,0.03
84155,8.19,-4.29,4.08,0.08,0.13,0.15
84168,8.10,-4.32,4.15,0.06,0.12,0.18
84181,7.90,-4.32,4.12,-0.00,0.10,0.16
84194,7.52,-4.62,3.92,-0.15,0.05,0.12
84207,7.33,-5.03,3.94,-0.22,0.00,0.04
84220,7.36,-4.92,3.81,-0.19,-0.03,-0.08
84233,7.61,-4.73,3.75,0.01,-0.06,-0.16
84246,7.84,-4.58,3.82,0.11,-0.06,-0.13
84259,7.97,-4.51,3.94,0.13,-0.06,-0.09
84272,7.94,-4.54,4.10,0.08,-0.06,-0.07
84285,7.92,-4.47,3.98,-0.03,-0.08,-0.08
84298,8.20,-4.43,3.79,-0.04,-0.08,-0.07
84311,8.45,-4.79,3.85,-0.04,-0.06,-0.04
84324,7.97,-4.52,3.72,-0.01,-0.04,-0.04
84337,7.96,-4.30,3.62,0.03,-0.02,-0.05
84350,7.93,-4.49,3.72,0.07,0.02,-0.04
84363,7.87,-4.41,4.09,0.16,0.08,-0.04
84376,7.85,-4.33,4.36,0.15,0.07,-0.04
84389,7.89,-4.15,4.36,0.11,0.03,-0.04
84402,7.78,-4.01,4.23,-0.06,-0.07,-0.01
84415,7.89,-4.11,3.85,-0.13,-0.09,0.02
84428,8.12,-4.34,3.62,-0.17,-0.10,0.04
84441,7.99,-4.51,3.60,-0.10,-0.05,0.05
84454,7.94,-4.64,3.64,-0.05,-0.02,0.04
84467,7.93,-4.89,3.74,-0.02,0.02,0.03
84480,7.89,-4.99,4.20,0.02,0.04,-0.04
84493,7.76,-4.86,4.16,0.04,0.04,-0.08
84506,7.83,-4.54,3.88,0.08,0.07,-0.12
84519,7.81,-4.23,3.71,0.11,0.20,-0.11
84532,7.72,-4.40,3.95,0.10,0.23,-0.10
84545,7.73,-4.36,4.09,0.10,0.21,-0.11
84558,8.02,-4.17,4.08,0.11,0.12,-0.04
84571,7.90,-4.28,4.17,0.07,0.10,-0.03
84584,8.04,-4.16,4.13,0.07,0.09,-0.03
84597,8.02,-4.26,4.28,0.03,0.07,-0.03
84610,7.92,-4.26,4.23,0.04,0.01,-0.02
84623,7.87,-4.38,4.19,0.01,-0.01,-0.02
84636,7.88,-4.44,4.16,0.01,-0.01,-0.02
84649,7.89,-4.44,4.20,0.04,-0.02,-0.03
84662,7.72,-4.23,4.16,0.05,-0.02,-0.04
84675,7.91,-4.17,3.99,0.05,-0.01,-0.03
84688,8.01,-4.29,4.15,0.03,-0.00,-0.01
84701,7.85,-4.20,4.18,0.02,-0.01,-0.02
84714,7.93,-4.17,4.14,0.02,-0.01,-0.02
84727,7.87,-4.10,4.20,-0.02,-0.01,-0.00
84740,7.87,-4.06,4.22,-0.04,-0.01,0.01
84753,7.87,-4.18,4.22,-0.06,-0.02,0.02
84766,7.89,-4.43,4.09,-0.04,-0.03,0.04
84779,7.86,-4.43,4.16,0.02,-0.02,0.04
84792,7.87,-4.42,4.12,0.07,-0.02,0.04
84805,7.88,-4.51,4.14,0.16,-0.02,0.03
84818,7.88,-4.41,4.21,0.15,-0.02,0.02
84831,7.87,-4.33,4.23,0.13,-0.02,0.00
84844,7.89,-4.35,4.11,0.04,-0.02,-0.02
84857,7.90,-4.49,4.06,-0.01,-0.01,-0.04
84870,7.91,-4.65,3.99,-0.01,-0.00,-0.05
