1,-0.05,0.01
50228,9.06,-2.28,3.23,-0.02,-0.06,0.01
50241,9.08,-2.35,3.17,-0.04,-0.07,0.01
50254,9.07,-2.30,3.15,-0.02,-0.08,0.01
50267,9.09,-2.30,3.12,-0.03,-0.09,0.01
50280,9.12,-2.32,3.03,-0.05,-0.09,0.00
50293,9.13,-2.38,2.98,-0.07,-0.09,0.00
50306,9.13,-2.44,2.91,-0.05,-0.09,-0.01
50319,9.13,-2.43,2.91,-0.03,-0.07,-0.01
50332,9.12,-2.35,2.98,-0.00,-0.06,-0.02
50345,9.11,-2.25,3.02,0.02,-0.05,-0.01
50358,9.10,-2.24,3.04,0.02,-0.04,-0.01
50371,9.11,-2.22,3.05,0.02,-0.05,-0.00
50384,9.10,-2.21,3.03,0.01,-0.05,0.01
50397,9.10,-2.17,3.05,0.01,-0.06,0.02
50410,9.10,-2.18,3.04,-0.00,-0.06,0.03
50423,9.11,-2.21,3.05,0.00,-0.06,0.05
50436,9.10,-2.17,3.08,0.02,-0.06,0.06
50449,9.09,-2.16,3.09,0.02,-0.06,0.07
50462,9.10,-2.18,3.04,-0.03,-0.08,0.08
50475,9.09,-2.28,3.02,-0.06,-0.08,0.09
50488,9.11,-2.37,2.93,-0.07,-0.08,0.09
50501,9.13,-2.60,2.90,-0.03,-0.07,0.09
50514,9.15,-2.56,2.81,0.01,-0.07,0.08
50527,9.14,-2.56,2.83,0.04,-0.05,0.07
50540,9.11,-2.42,2.92,0.07,-0.04,0.05
50553,9.10,-2.28,2.96,0.07,-0.04,0.05
50566,9.09,-2.18,3.02,0.08,-0.04,0.06
50579,9.08,-1.88,2.94,0.08,-0.04,0.10
50592,9.08,-1.81,2.93,0.03,-0.04,0.14
50605,9.07,-1.73,2.94,0.02,-0.03,0.18
50618,9.05,-1.65,3.05,-0.01,-0.03,0.24
50631,9.02,-1.67,2.94,-0.09,-0.04,0.35
50644,9.03,-1.75,2.88,-0.14,-0.04,0.41
50657,9.02,-2.08,2.82,-0.20,-0.04,0.46
50670,9.05,-2.49,2.52,-0.24,-0.01,0.52
50683,9.03,-2.83,2.59,-0.20,0.03,0.54
50696,8.98,-2.89,2.79,-0.12,0.06,0.55
50709,8.88,-2.48,3.08,0.05,0.08,0.58
50722,8.82,-2.06,3.18,0.13,0.08,0.63
50735,8.80,-2.13,3.01,0.09,0.07,0.69
50748,9.16,-2.76,2.69,-0.24,0.07,0.76
50761,9.46,-3.27,2.75,-0.44,0.14,0.72
50774,9.44,-3.66,2.90,-0.54,0.22,0.68
50787,8.90,-3.96,3.15,-0.43,0.30,0.62
50800,8.66,-4.14,3.16,-0.39,0.27,0.62
50813,8.40,-4.46,3.32,-0.42,0.21,0.58
50826,8.46,-4.69,3.10,-0.40,0.10,0.49
50839,8.46,-5.10,3.13,-0.34,0.09,0.43
50852,8.54,-5.12,3.01,-0.19,0.10,0.32
50865,8.28,-4.64,3.28,-0.07,0.16,0.09
50878,8.01,-4.36,3.41,0.05,0.14,0.04
50891,7.95,-4.22,3.44,0.05,0.07,0.04
50904,7.93,-4.26,3.58,0.02,-0.01,0.05
50917,8.15,-4.20,3.45,0.02,-0.19,0.02
50930,8.25,-4.14,3.23,0.06,-0.26,0.03
50943,8.22,-4.28,3.25,0.08,-0.32,0.05
50956,8.38,-4.17,3.06,0.24,-0.44,0.08
50969,8.57,-4.02,2.98,0.28,-0.46,0.04
50982,8.61,-3.89,2.87,0.29,-0.45,-0.03
50995,8.70,-3.63,2.85,0.18,-0.34,-0.23
51008,8.87,-3.57,2.86,0.11,-0.29,-0.31
51021,11.37,-3.27,3.00,0.08,-0.24,-0.34
51034,8.66,-3.36,2.87,-0.08,-0.17,-0.16
51047,8.80,-3.83,2.53,-0.25,-0.18,-0.17
51060,8.80,-3.77,2.50,-0.30,-0.16,-0.19
51073,8.86,-4.14,2.42,-0.20,-0.11,-0.20
51086,8.81,-4.15,2.69,-0.11,-0.08,-0.24
51099,8.82,-4.13,2.67,-0.07,-0.07,-0.27
51112,8.80,-4.25,2.84,-0.08,-0.05,-0.37
51125,8.84,-4.33,2.82,0.02,-0.06,-0.41
51138,8.83,-3.76,2.72,0.15,-0.05,-0.45
51151,8.83,-3.25,2.88,0.20,-0.06,-0.50
51164,8.78,-3.04,3.10,0.16,-0.07,-0.50
51177,8.84,-3.03,2.99,0.07,-0.10,-0.49
51190,8.91,-3.02,2.76,0.03,-0.12,-0.49
51203,8.91,-2.94,2.82,-0.03,-0.13,-0.47
51216,8.96,-2.90,2.66,-0.02,-0.14,-0.46
51229,9.02,-2.83,2.62,-0.02,-0.13,-0.44
51242,8.96,-2.38,2.78,0.04,-0.11,-0.39
51255,8.99,-2.18,2.71,0.07,-0.11,-0.34
51268,9.03,-2.16,2.55,0.06,-0.12,-0.29
51281,9.06,-2.50,2.56,-0.03,-0.10,-0.20
51294,9.05,-2.55,2.65,-0.02,-0.09,-0.17
51307,9.06,-2.63,2.66,0.01,-0.09,-0.14
51320,9.06,-2.53,2.67,0.03,-0.08,-0.10
51333,9.08,-2.52,2.63,-0.01,-0.08,-0.09
51346,9.10,-2.58,2.54,-0.05,-0.08,-0.07
51359,9.10,-2.64,2.58,-0.00,-0.07,-0.03
51372,9.10,-2.51,2.54,0.04,-0.06,-0.02
51385,9.09,-2.56,2.62,0.04,-0.05,0.01
51398,9.08,-2.71,2.70,-0.03,-0.06,0.03
51411,9.10,-2.82,2.65,-0.07,-0.07,0.03
51424,9.11,-2.94,2.51,-0.10,-0.07,0.02
51437,9.14,-3.28,2.47,-0.13,-0.06,-0.02
51450,9.13,-3.21,2.49,-0.08,-0.04,-0.05
51463,9.12,-3.08,2.55,-0.02,-0.03,-0.07
51476,9.15,-3.06,2.43,0.03,-0.03,-0.10
51489,9.11,-3.14,2.64,0.04,-0.01,-0.13
51502,9.09,-3.24,2.86,0.03,-0.01,-0.16
51515,9.07,-2.93,2.71,0.06,-0.03,-0.19
51528,9.12,-2.65,2.63,0.10,-0.05,-0.23
51541,9.11,-2.35,2.62,0.09,-0.05,-0.23
51554,9.10,-2.25,2.65,0.03,-0.06,-0.21
51567,9.15,-2.44,2.65,-0.10,-0.07,-0.18
51580,9.12,-2.46,2.72,-0.12,-0.07,-0.17
51593,9.14,-2.40,2.64,-0.10,-0.08,-0.16
51606,9.13,-1.94,2.65,-0.01,-0.09,-0.10
51619,9.15,-1.85,2.57,0.00,-0.09,-0.05
51632,9.15,-1.85,2.56,-0.01,-0.09,0.01
51645,9.14,-2.21,2.59,-0.06,-0.10,0.10
51658,9.17,-2.37,2.48,-0.06,-0.10,0.13
51671,9.18,-2.46,2.39,-0.06,-0.10,0.15
51684,9.20,-2.80,2.30,-0.09,-0.07,0.16
51697,9.22,-3.13,2.22,-0.10,-0.06,0.15
51710,9.23,-3.13,2.23,-0.07,-0.03,0.12
51723,9.19,-2.95,2.37,0.03,0.00,0.06
51736,9.16,-2.65,2.37,0.05,0.01,0.05
51749,9.15,-2.60,2.53,0.01,0.02,0.04
51762,9.15,-2.95,2.57,-0.03,0.02,0.04
51775,9.17,-3.29,2.53,-0.12,0.01,0.01
51788,9.14,-3.49,2.73,-0.11,0.01,-0.03
51801,9.06,-3.42,3.20,-0.05,0.00,-0.08
51814,9.08,-3.01,3.09,0.14,-0.08,-0.17
51827,9.07,-2.75,3.05,0.16,-0.12,-0.19
51840,9.10,-2.63,2.73,0.13,-0.16,-0.20
51853,9.20,-2.97,2.56,-0.03,-0.21,-0.24
51866,9.21,-3.05,2.47,-0.02,-0.21,-0.27
51879,9.25,-2.99,2.31,0.05,-0.21,-0.29
51892,9.25,-2.26,2.24,0.15,-0.17,-0.32
51905,9.26,-1.85,2.10,0.14,-0.15,-0.30
51918,9.27,-1.64,2.12,0.10,-0.13,-0.26
51931,9.26,-1.67,2.30,0.02,-0.10,-0.15
51944,9.26,-1.74,2.31,0.01,-0.09,-0.10
51957,9.27,-1.90,2.32,-0.02,-0.09,-0.06
51970,9.31,-2.23,2.10,-0.09,-0.07,-0.01
51983,9.32,-2.52,2.09,-0.11,-0.05,-0.00
51996,9.35,-2.76,2.02,-0.08,-0.03,-0.01
52009,9.32,-2.88,2.22,0.04,0.03,-0.06
52022,9.32,-2.62,2.15,0.10,0.04,-0.09
52035,9.28,-2.61,2.34,0.09,0.06,-0.11
52048,9.27,-2.37,2.43,0.09,0.07,-0.14
52061,9.27,-2.40,2.50,0.09,0.07,-0.14
52074,9.27,-2.18,2.52,0.12,0.07,-0.15
52087,9.26,-1.82,2.53,0.12,0.07,-0.12
52100,9.26,-1.70,2.44,0.12,0.05,-0.09
52113,9.26,-2.17,2.62,0.10,0.05,-0.05
52126,9.29,-1.70,2.66,0.16,0.05,-0.03
52139,9.26,-1.99,2.53,0.12,0.05,0.01
52152,9.26,-1.99,2.57,0.08,0.05,0.02
52165,9.24,-2.07,2.66,0.04,0.05,0.03
52178,9.23,-2.02,2.68,0.06,0.04,0.07
52191,9.25,-1.96,2.58,0.07,0.03,0.09
52204,9.22,-1.94,2.73,0.06,0.03,0.10
52217,9.23,-2.13,2.67,-0.03,-0.00,0.14
52230,9.25,-2.34,2.61,-0.05,-0.01,0.14
52243,9.25,-2.44,2.56,-0.03,-0.01,0.14
52256,9.24,-2.52,2.63,0.04,-0.00,0.12
52269,9.24,-2.58,2.60,0.03,-0.01,0.10
52282,9.25,-2.65,2.54,-0.00,-0.01,0.08
52295,9.25,-2.71,2.57,-0.05,-0.00,0.02
52308,9.25,-2.61,2.52,-0.04,-0.00,-0.00
52321,9.26,-2.51,2.45,-0.04,0.01,-0.02
52334,9.27,-2.38,2.38,-0.06,0.03,-0.05
52347,9.26,-2.38,2.40,-0.06,0.05,-0.05
52360,9.25,-2.30,2.44,-0.02,0.07,-0.05
52373,9.21,-2.07,2.62,0.01,0.09,-0.03
52386,9.21,-2.11,2.63,-0.05,0.09,-0.02
52399,9.24,-2.34,2.59,-0.13,0.08,-0.02
52412,9.25,-2.82,2.46,-0.16,0.09,-0.02
52425,9.25,-2.76,2.38,-0.04,0.12,-0.05
52438,9.27,-2.78,2.46,0.05,0.15,-0.08
52451,9.25,-2.41,2.45,0.14,0.17,-0.09
52464,9.20,-2.09,2.72,0.17,0.20,-0.10
52477,9.14,-2.08,3.00,0.13,0.20,-0.10
52490,9.16,-2.03,2.95,0.09,0.19,-0.09
52503,9.11,-1.84,3.15,0.04,0.16,-0.06
52516,9.12,-1.90,3.15,0.01,0.13,-0.03
52529,9.10,-1.97,3.15,-0.00,0.11,-0.01
52542,9.11,-1.87,3.04,0.05,0.09,0.02
