773226,9.15,-2.02,3.13,0.10,-0.12,0.02
773239,9.18,-2.07,3.03,0.08,-0.14,0.02
773252,9.19,-2.31,2.90,0.02,-0.15,-0.00
773265,9.21,-2.34,2.87,0.03,-0.15,-0.01
773278,9.23,-2.40,2.87,0.05,-0.14,-0.03
773291,9.23,-2.33,2.85,0.09,-0.14,-0.05
773304,9.21,-2.20,2.84,0.09,-0.13,-0.09
773317,9.24,-2.22,2.84,0.05,-0.13,-0.11
773330,9.24,-2.05,2.85,0.04,-0.13,-0.12
773343,9.18,-2.01,3.04,0.03,-0.13,-0.12
773356,9.20,-2.05,3.11,0.02,-0.15,-0.12
773369,9.21,-1.99,3.05,0.01,-0.17,-0.12
773382,9.23,-1.98,2.96,0.03,-0.19,-0.12
773395,9.24,-1.96,2.88,0.07,-0.21,-0.11
773408,9.28,-1.93,2.74,0.08,-0.22,-0.11
773421,9.25,-1.83,2.90,0.07,-0.22,-0.10
773434,9.26,-1.87,2.84,0.06,-0.23,-0.10
773447,9.30,-1.93,2.69,0.05,-0.24,-0.10
773460,9.31,-1.65,2.65,0.13,-0.23,-0.08
773473,9.28,-1.51,2.74,0.16,-0.22,-0.05
773486,9.29,-1.40,2.66,0.18,-0.23,-0.02
773499,9.34,-1.26,2.42,0.09,-0.22,0.05
773512,9.35,-1.29,2.36,0.01,-0.22,0.08
773525,9.29,-1.27,2.58,-0.01,-0.20,0.13
773538,9.33,-1.30,2.44,-0.02,-0.20,0.21
773551,9.29,-1.47,2.58,0.03,-0.19,0.27
773564,9.30,-1.65,2.57,-0.02,-0.20,0.30
773577,9.34,-1.68,2.28,-0.02,-0.20,0.32
773590,9.38,-1.61,2.01,-0.10,-0.19,0.37
773603,9.38,-1.54,1.93,-0.22,-0.16,0.39
773616,9.32,-1.91,2.01,-0.43,-0.13,0.39
773629,9.34,-2.86,2.34,-0.74,-0.09,0.36
773642,9.30,-3.38,2.65,-0.66,-0.09,0.33
773655,9.25,-3.24,2.67,-0.43,-0.10,0.28
773668,9.18,-3.34,3.02,-0.07,-0.16,0.20
773681,9.31,-2.94,2.42,0.09,-0.20,0.15
773694,9.35,-2.61,2.11,0.17,-0.21,0.12
773707,9.24,-2.93,2.64,0.26,-0.21,0.08
773720,9.32,-2.76,2.26,0.28,-0.24,0.05
773733,9.36,-2.81,1.96,0.26,-0.24,0.02
773746,9.47,-3.09,1.38,0.22,-0.16,-0.07
773759,9.49,-2.98,1.34,0.20,-0.10,-0.13
773772,9.46,-2.74,1.46,0.16,-0.04,-0.18
773785,9.33,-2.44,2.20,0.15,0.05,-0.23
773798,9.30,-2.31,2.31,0.09,0.05,-0.25
773811,9.33,-2.06,2.29,0.03,0.04,-0.26
773824,9.22,-1.73,2.79,-0.01,0.02,-0.22
773837,9.22,-1.54,2.75,-0.00,-0.02,-0.18
773850,9.27,-1.48,2.56,-0.00,-0.06,-0.13
773863,9.33,-1.87,2.40,-0.04,-0.08,-0.05
773876,9.35,-2.01,2.27,-0.09,-0.11,-0.03
773889,9.42,-2.25,2.01,-0.08,-0.11,-0.02
773902,9.45,-2.62,1.92,-0.03,-0.09,-0.02
773915,9.44,-2.62,1.92,0.07,-0.03,-0.06
773928,9.44,-2.47,1.88,0.11,-0.01,-0.09
773941,9.42,-2.14,1.96,0.14,0.02,-0.11
773954,9.32,-1.35,2.24,0.17,0.06,-0.07
773967,9.21,-0.92,2.31,0.16,0.07,0.00
773980,9.01,-0.52,1.45,0.14,0.15,0.16
773993,9.36,-2.45,2.46,-0.28,0.32,0.29
774006,9.42,-2.92,2.79,-0.39,0.32,0.21
774019,9.45,-3.55,2.98,-0.46,0.28,0.09
774032,9.26,-3.32,2.88,-0.04,0.16,-0.15
774045,9.21,-2.73,2.68,0.22,0.11,-0.20
774058,9.20,-2.23,2.57,0.38,0.07,-0.19
774071,9.49,-1.71,2.25,0.14,-0.02,-0.17
774084,9.39,-1.63,2.43,-0.09,-0.04,-0.16
774097,9.37,-1.61,2.42,-0.23,-0.05,-0.14
774110,9.54,-1.80,2.30,-0.12,0.02,-0.07
774123,9.76,-1.57,2.06,0.04,0.09,-0.02
774136,9.50,-1.71,2.03,0.10,0.16,0.02
774149,9.20,-2.01,2.53,0.02,0.25,-0.01
774162,9.03,-2.10,2.77,-0.11,0.25,-0.05
774175,8.92,-2.21,2.85,-0.10,0.22,-0.05
774188,8.64,-2.26,2.83,-0.02,0.19,-0.04
774201,8.70,-2.34,2.83,0.08,0.11,-0.04
774214,8.70,-2.35,2.94,0.05,0.06,-0.07
774227,8.77,-2.31,3.04,0.02,0.01,-0.10
774240,8.70,-1.48,2.40,0.12,-0.07,-0.04
774253,9.32,-1.77,2.62,0.17,-0.05,0.03
774266,9.29,-2.36,2.83,0.00,-0.06,-0.01
774279,9.35,-1.91,2.18,-0.08,-0.07,-0.03
774292,9.37,-2.18,2.31,-0.11,-0.03,-0.03
774305,9.32,-2.25,2.54,-0.06,-0.00,-0.04
774318,9.26,-2.04,2.86,0.00,-0.01,-0.05
774331,9.26,-1.90,2.72,-0.01,-0.02,-0.05
774344,9.32,-1.77,2.51,-0.03,-0.03,-0.05
774357,9.30,-1.86,2.62,-0.09,-0.02,-0.02
774370,9.28,-1.85,2.65,-0.09,-0.01,-0.01
774383,9.26,-1.84,2.81,-0.07,-0.01,0.01
774396,9.30,-1.77,2.63,-0.02,-0.03,0.05
774409,9.30,-1.82,2.59,-0.02,-0.03,0.07
774422,9.29,-1.91,2.58,-0.03,-0.03,0.08
774435,9.29,-2.16,2.56,-0.06,-0.02,0.08
774448,9.30,-2.25,2.56,-0.05,-0.02,0.08
774461,9.30,-2.36,2.57,-0.04,-0.01,0.06
774474,9.24,-2.23,2.59,-0.01,-0.01,0.05
774487,9.42,-2.05,2.52,0.04,-0.00,0.02
774500,9.40,-2.18,2.62,0.01,0.00,0.02
774513,9.28,-2.37,2.47,-0.04,0.00,0.00
774526,9.24,-2.11,2.54,-0.06,0.01,-0.04
774539,9.32,-2.00,2.78,-0.00,0.02,-0.04
774552,9.35,-1.90,2.78,0.04,0.03,-0.03
774565,9.20,-2.01,2.65,-0.05,0.03,-0.01
774578,9.26,-1.91,2.77,-0.07,0.03,-0.01
774591,9.25,-1.84,3.03,-0.05,0.03,0.00
774604,9.24,-2.20,2.85,-0.04,-0.04,0.02
774617,9.28,-2.17,2.51,-0.05,-0.06,0.01
774630,9.31,-2.18,2.49,-0.06,-0.05,0.00
774643,9.29,-2.13,2.61,0.03,-0.03,0.00
774656,9.28,-2.16,2.54,0.02,-0.03,-0.00
774669,9.29,-2.13,2.46,0.00,-0.01,-0.01
774682,9.31,-2.09,2.63,-0.02,0.02,-0.02
774695,9.24,-2.04,2.86,0.01,0.03,-0.02
774708,9.19,-2.07,3.03,0.02,0.02,-0.01
774721,9.27,-1.94,2.77,0.00,-0.03,-0.01
774734,9.28,-1.97,2.71,-0.01,-0.04,-0.01
774747,9.25,-1.98,2.80,-0.00,-0.04,0.00
774760,9.27,-2.01,2.72,0.02,-0.05,0.02
774773,9.31,-2.09,2.55,-0.02,-0.07,0.02
774786,9.32,-2.07,2.42,-0.04,-0.05,0.01
774799,9.31,-2.05,2.55,-0.03,-0.03,0.02
774812,9.28,-2.08,2.65,0.03,0.01,0.03
774825,9.27,-2.10,2.72,0.02,0.01,0.03
774838,9.27,-2.09,2.74,0.00,0.01,0.02
774851,9.23,-2.11,2.98,-0.02,-0.01,0.02
774864,9.24,-2.14,2.93,0.00,-0.03,0.02
774877,9.27,-2.22,2.83,-0.01,-0.05,0.01
774890,9.28,-2.09,2.64,0.01,-0.06,-0.01
774903,9.29,-2.02,2.62,0.02,-0.06,-0.01
774916,9.29,-2.00,2.54,0.03,-0.05,0.00
774929,9.29,-2.10,2.56,-0.02,-0.02,0.00
774942,9.28,-2.07,2.57,-0.02,-0.01,-0.00
774955,9.25,-2.05,2.76,0.00,-0.00,0.00
774968,9.25,-2.01,2.79,0.01,-0.02,0.01
774981,9.29,-2.09,2.62,-0.02,-0.03,0.01
774994,9.29,-2.14,2.60,-0.04,-0.03,0.01
775007,9.24,-2.12,2.85,0.02,-0.02,0.01
775020,9.24,-2.05,2.86,0.05,-0.02,0.01
775033,9.26,-1.99,2.68,0.04,-0.04,0.01
775046,9.26,-2.15,2.68,0.00,-0.03,0.01
775059,9.27,-2.21,2.71,-0.03,-0.03,0.01
775072,9.28,-2.15,2.64,0.02,-0.03,0.01
775085,9.25,-2.05,2.70,0.05,-0.03,0.01
775098,9.27,-2.01,2.61,0.03,-0.03,0.01
775111,9.29,-2.07,2.55,-0.02,-0.02,0.01
775124,9.27,-2.12,2.64,-0.05,-0.01,0.00
